model_name,chunk_size,delta,noise,ground_threshold,min_support_per_class,precision,recall,f1
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.08,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,1,3,1.0,0.14285714285714285,0.25
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.09,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,1,3,1.0,0.14285714285714285,0.25
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.04,0.1,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,1,3,0.2,0.07142857142857142,0.10526315789473682
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.01,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,1,3,0.3333333333333333,0.07142857142857142,0.11764705882352941
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.02,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,1,3,0.5,0.07142857142857142,0.125
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.03,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.04,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.05,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.06,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.07,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.08,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.09,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.05,0.1,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,1,3,0.2,0.07142857142857142,0.10526315789473682
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.01,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,1,3,0.3333333333333333,0.07142857142857142,0.11764705882352941
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.02,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,1,3,0.5,0.07142857142857142,0.125
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.03,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.04,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.05,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.06,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.07,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.08,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.09,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,1,3,1.0,0.07142857142857142,0.13333333333333333
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.06,0.1,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.01,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.02,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.03,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.04,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.05,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.06,10,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,1,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,2,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,3,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,4,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,5,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,6,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,7,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,8,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,9,3,0.0,0.0,0.0
deepseek-ai_DeepSeek-V3.1,50,0.07,0.07,10,3,0.0,0.0,0.0
